CustomerID,Region,TownSize,Gender,Age,EducationYears,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,AgeRanges,TotalDebt,TotalDebtRanges,HHIncomeRanges,DebtToIncomeRatio_2,DebtToIncomeRatio_rec,TotalLastMonth,TotalOverTenure,VoicePerMonth,EquipmentPerMonth,DataPerMonth,TotalPerMonth,TotalLastMonthBins,RevenueType,PhoneCoTenureYears,Top50_Bottom50,Top_Customers,JobCategoryNo,TotalServicesUsed
0697-MGZOBI-YLB,3,2,0,62,15,1,24,1,75000,2.9,0.893925,1.281075,1,1,2,1,1,0,0,37100,21,1,1,37,12,3762,1,72,111,2716,0,48,3401,0,0,64,4648,0,0,0,0,0,0,0,0,1,13,0,0,0,1,0,5,2.175,1,3,29.0,2,223,10765,37.72222222222222,47.236111111111114,64.55555555555556,149,5,3,5,0,High Value,1,11
4726-RQKGNB-WAK,2,2,1,60,18,1,13,1,51000,7.8,1.2093120000000002,2.768688,1,1,2,0,2,0,0,25200,26,0,1,38,9,1124,0,72,109,2695,0,55,4119,0,0,55,3874,0,0,0,0,1,1,0,1,0,20,0,0,0,0,0,4,3.978,2,3,78.0,4,219,10688,37.43055555555556,57.208333333333336,53.80555555555556,148,5,3,5,0,High Value,1,8
9392-WSAONF-3QM,4,1,0,35,20,1,6,1,25000,6.6,0.84975,0.80025,1,0,1,1,3,1,0,11300,19,0,1,17,11,1884,1,66,34,720,0,54,3575,0,0,81,5501,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,3,1.65,1,1,66.0,4,169,9796,10.909090909090908,54.166666666666664,83.34848484848484,148,5,3,5,0,High Value,3,11
7670-PQQZMH-YSU,4,2,0,30,17,1,6,1,109000,18.4,1.4640879999999998,18.591912,1,1,5,1,1,0,1,52000,32,0,1,11,9,7631,1,29,22,218,0,63,1783,0,0,84,2278,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,20.056,5,4,184.0,7,169,4279,7.517241379310345,61.48275862068966,78.55172413793103,147,5,3,2,0,High Value,6,11
3390-EDOEGF-92Z,1,3,0,64,17,1,10,1,61000,17.5,4.515525,6.159475,1,0,1,1,2,0,1,29400,21,1,0,18,14,4012,1,37,22,324,0,68,2569,0,0,70,2554,1,0,0,0,0,0,0,0,1,31,0,0,1,0,1,5,10.675,4,3,175.0,7,160,5447,8.756756756756756,69.43243243243244,69.02702702702703,147,5,3,3,0,High Value,2,10
5449-PZVMRO-T9S,2,3,1,69,18,0,33,0,73000,11.5,3.13973,5.255269999999999,1,1,2,0,5,0,0,42900,27,1,0,40,6,2790,1,73,420,10672,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,17,1,1,0,1,0,5,8.395,3,3,115.0,6,420,10672,146.1917808219178,0.0,0.0,146,6,1,5,0,High Value,6,5
3762-YCXKVW-E8F,1,2,1,32,22,0,3,1,46000,6.2,1.220656,1.6313440000000001,1,0,1,1,2,1,1,24900,20,0,1,15,15,3855,0,24,9,102,0,68,1528,1,0,85,1877,0,0,0,0,0,1,0,1,0,15,0,0,0,0,1,3,2.8520000000000003,1,2,62.0,4,162,3507,4.25,63.666666666666664,78.20833333333333,146,5,3,1,0,High Value,6,8
1930-FVKBNA-ZNU,3,1,0,58,17,1,18,1,42000,8.3,1.788318,1.697682,1,0,1,1,5,0,1,28700,16,1,0,24,13,4523,1,45,93,1398,0,54,2473,0,0,61,2702,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,4,3.4859999999999998,2,2,83.0,5,208,6573,31.066666666666666,54.955555555555556,60.044444444444444,146,5,3,3,0,High Value,4,11
8506-AHNZEB-MOF,3,4,1,51,22,0,10,1,78000,3.2,1.3153920000000001,1.180608,1,0,3,1,2,0,1,47800,21,1,1,12,13,4910,1,33,55,609,0,66,2235,0,0,60,1971,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,4,2.4960000000000004,1,3,32.0,2,181,4815,18.454545454545453,67.72727272727273,59.72727272727273,145,5,3,2,0,High Value,1,11
9479-CQKHZE-55V,5,4,0,77,17,1,16,1,90000,2.8,0.27971999999999997,2.24028,1,1,2,1,2,0,0,46500,30,0,0,40,9,1862,1,73,236,5906,1,0,0,0,0,64,4741,0,0,1,0,0,0,0,1,1,17,0,0,0,1,0,5,2.5199999999999996,1,3,28.0,2,300,10647,80.9041095890411,0.0,64.94520547945206,145,6,2,5,0,High Value,1,8
9891-CXKYJM-6RQ,3,3,1,37,12,1,11,1,70000,14.7,5.34051,4.94949,0,1,2,1,4,0,1,42900,30,0,1,19,8,2633,1,73,144,3515,0,44,3288,0,0,53,3827,0,1,1,0,0,0,0,0,1,20,0,0,0,1,0,3,10.29,4,3,147.0,7,241,10630,48.15068493150685,45.04109589041096,52.42465753424658,145,5,3,5,0,High Value,4,9
3416-IWMXRH-2DM,5,1,1,70,18,0,22,1,150000,2.2,2.4057,0.8943,1,1,2,1,2,0,0,72600,19,1,0,39,8,2472,1,72,53,1327,0,59,4313,0,0,67,4822,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,5,3.3,2,4,22.0,2,179,10462,18.430555555555557,59.90277777777778,66.97222222222223,145,5,3,5,0,High Value,6,11
5646-BOZIOF-3B6,5,5,0,30,21,1,0,1,25000,15.8,0.3555,3.5945,1,0,1,1,2,0,0,12200,43,1,0,9,7,1333,1,27,15,161,0,55,1366,0,0,89,2387,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,2,3.95,2,1,158.0,7,159,3914,5.962962962962963,50.592592592592595,88.4074074074074,144,5,3,2,0,High Value,2,11
9780-WTOMLB-AYF,4,1,0,64,19,1,20,1,66000,8.6,1.129524,4.546476,1,1,2,1,5,0,0,33900,20,1,0,40,11,2469,1,73,123,3031,0,52,3743,0,0,52,3789,0,0,0,0,1,0,1,1,0,10,0,0,0,0,1,5,5.676,3,3,86.0,5,227,10563,41.52054794520548,51.273972602739725,51.9041095890411,144,5,3,5,0,High Value,6,8
8752-ILSFDO-GD9,1,1,0,62,19,1,2,1,27000,3.4,0.264384,0.653616,1,1,2,1,2,0,1,11400,27,1,0,34,13,2553,0,69,130,3166,0,45,3026,0,0,56,3787,0,0,0,0,0,0,0,0,1,24,0,0,0,1,0,5,0.9179999999999999,0,1,34.0,2,231,9979,45.88405797101449,43.85507246376812,54.88405797101449,144,5,3,5,0,High Value,2,11
7357-DKWNYI-60W,2,3,0,49,17,1,4,1,76000,13.8,4.635696,5.852304,0,1,2,0,2,0,1,37300,21,1,1,15,16,12378,1,45,28,421,0,54,2440,0,0,80,3629,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,4,10.488,4,3,138.0,7,162,6490,9.355555555555556,54.22222222222222,80.64444444444445,144,5,3,3,0,High Value,2,11
2845-KNIRYP-1AZ,3,3,1,62,17,1,18,1,186000,20.6,14.253551999999999,24.062448,1,0,2,1,2,0,0,87300,29,1,1,32,7,2121,0,71,62,1546,0,58,4062,0,0,67,4597,0,0,0,0,0,0,0,0,1,19,0,0,1,1,0,5,38.316,5,4,206.0,8,187,10205,21.774647887323944,57.2112676056338,64.74647887323944,143,5,3,5,0,High Value,1,11
4738-EVGEFI-FIM,5,5,1,51,15,0,12,1,122000,2.6,0.80886,2.36314,1,1,2,0,2,0,1,44000,38,0,0,33,10,2993,1,72,77,1908,0,60,4273,0,0,59,4141,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,4,3.172,2,4,26.0,2,196,10322,26.5,59.34722222222222,57.513888888888886,143,5,3,5,0,High Value,1,11
2894-QTXNLJ-DKV,5,5,0,57,15,1,23,1,288000,11.7,11.085984,22.610016,0,1,2,1,5,0,0,93900,30,1,0,36,6,3122,1,72,72,1782,0,60,4371,0,0,58,4147,0,0,0,0,0,1,1,1,0,12,0,0,0,0,0,4,33.696,5,5,117.0,6,190,10300,24.75,60.708333333333336,57.59722222222222,143,5,3,5,0,High Value,4,8
1859-EQNEYI-RVE,4,1,0,55,16,1,15,1,169000,8.4,1.589952,12.606048,1,0,3,1,2,0,1,80700,19,0,1,23,7,1429,1,51,52,965,0,65,3311,0,0,60,3009,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,4,14.196,4,4,84.0,5,177,7285,18.92156862745098,64.92156862745098,59.0,142,5,3,4,0,High Value,1,11
2527-HHGXKT-TUY,3,1,0,74,12,1,21,0,11000,8.8,0.23715999999999998,0.7308399999999999,1,1,2,1,0,2,2,-1000,29,1,1,39,9,1222,1,73,178,4430,0,45,3217,0,0,37,2777,0,1,0,0,0,1,1,1,0,23,0,0,1,0,0,5,0.968,0,1,88.0,5,260,10424,60.68493150684932,44.06849315068493,38.04109589041096,142,6,3,5,0,High Value,3,7
1431-EMZZWE-21V,5,5,0,41,19,1,6,1,93000,18.9,3.4626690000000004,14.114331,1,0,5,1,3,0,0,43100,40,1,1,11,16,4203,0,27,29,260,0,64,1597,0,0,77,1996,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,4,17.577,4,3,189.0,7,170,3853,9.62962962962963,59.148148148148145,73.92592592592592,142,5,3,2,0,High Value,2,11
1694-SXDBNI-CEI,4,3,0,55,20,1,2,1,48000,4.8,1.075968,1.228032,1,1,2,1,3,0,1,21100,24,1,1,29,12,6055,1,68,72,1630,0,52,3475,0,0,67,4583,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,4,2.3040000000000003,1,2,48.0,3,191,9688,23.970588235294116,51.10294117647059,67.3970588235294,142,5,3,5,0,High Value,2,11
3473-SOLGJV-00C,5,5,0,43,14,1,16,1,60000,2.5,0.672,0.828,1,0,3,1,4,0,0,35400,32,0,0,21,10,2108,0,54,72,1365,0,54,2815,0,0,64,3504,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,4,1.5,1,3,25.0,2,190,7684,25.27777777777778,52.129629629629626,64.88888888888889,142,5,3,4,0,High Value,4,11
2581-UPECEP-JVH,3,3,0,38,16,1,10,1,76000,2.6,0.43669600000000003,1.539304,1,0,2,1,2,0,0,44700,21,1,0,20,8,2308,1,48,88,1510,0,52,2388,0,0,62,2869,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,3,1.976,1,3,26.0,2,202,6767,31.458333333333332,49.75,59.770833333333336,140,5,3,3,0,High Value,1,11
9636-LDFQLP-Q92,2,5,0,39,20,1,9,1,70000,16.5,0.98175,10.56825,1,0,1,1,3,0,1,43800,30,0,1,21,8,3041,0,51,27,486,0,70,3500,0,0,63,3197,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,11.55,4,3,165.0,7,160,7183,9.529411764705882,68.62745098039215,62.68627450980392,140,5,3,4,0,High Value,4,11
7346-VFBTML-LRE,2,5,0,46,15,0,2,1,37000,10.8,0.807192,3.1888080000000003,1,0,1,1,1,0,0,19700,38,1,1,18,8,1280,0,45,28,480,0,62,2709,0,0,69,3138,0,0,0,0,0,0,0,0,0,21,0,1,0,0,1,4,3.9960000000000004,2,2,108.0,6,159,6327,10.666666666666666,60.2,69.73333333333333,140,5,3,3,0,High Value,2,11
4125-QITBVT-O18,1,3,1,61,16,1,12,1,68000,8.3,2.319684,3.3243160000000005,1,1,2,1,2,0,1,47300,30,1,1,39,14,4255,0,73,110,2893,0,49,3514,0,0,52,3843,0,0,0,0,0,0,0,0,0,21,0,1,1,1,0,5,5.644,3,3,83.0,5,211,10250,39.63013698630137,48.136986301369866,52.64383561643836,140,5,3,5,0,High Value,1,11
7657-WSFUMM-L69,4,3,0,35,18,1,2,1,23000,8.6,0.8643860000000001,1.1136139999999999,1,1,4,1,2,0,0,10000,21,1,0,17,6,890,1,55,69,1286,0,66,3574,0,0,53,2836,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,3,1.978,1,1,86.0,5,188,7696,23.381818181818183,64.98181818181818,51.56363636363636,139,5,3,4,0,High Value,2,11
4492-CGFPOU-I65,1,1,0,44,20,1,6,1,33000,7.2,0.817344,1.558656,1,0,1,0,3,0,0,19900,22,1,0,3,11,2348,1,9,25,70,0,78,646,0,0,72,540,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,4,2.376,1,2,72.0,4,175,1256,7.777777777777778,71.77777777777777,60.0,139,5,3,0,0,High Value,5,11
7760-ONDKKV-RTH,4,2,0,69,17,1,15,0,16000,8.1,0.879984,0.416016,1,1,2,0,4,1,1,7600,16,0,1,30,8,3014,1,68,66,1527,0,53,3570,0,0,65,4343,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,5,1.296,1,1,81.0,5,184,9440,22.455882352941178,52.5,63.86764705882353,138,5,3,5,0,High Value,1,11
3296-BHBGTB-IGY,1,1,0,57,16,1,20,1,124000,19.5,3.40938,20.77062,1,0,1,1,5,0,1,62700,21,1,1,39,6,1869,0,73,55,1321,0,56,4071,0,0,68,4698,0,0,0,1,0,0,0,0,1,21,0,1,1,1,0,4,24.18,5,4,195.0,7,179,10090,18.095890410958905,55.76712328767123,64.35616438356165,138,5,3,5,0,High Value,3,10
7765-EPLSBP-3Y8,1,4,0,63,18,1,19,1,91000,12.7,5.940298,5.616702,1,1,2,0,1,0,0,61000,19,0,0,35,6,4498,1,65,106,2432,0,54,3535,0,0,47,2988,0,0,0,0,0,1,0,0,0,13,0,0,0,1,1,5,11.557,4,3,127.0,6,207,8955,37.41538461538462,54.38461538461539,45.96923076923077,137,5,3,5,0,High Value,1,10
8959-SNKMKG-67O,5,3,0,63,15,1,31,1,103000,9.9,0.9993059999999999,9.197694,1,1,2,1,4,0,1,43200,25,0,0,40,13,6195,0,73,255,6358,1,0,0,0,0,50,3660,0,0,1,1,0,0,0,0,1,22,0,1,0,1,0,5,10.197000000000001,4,4,99.0,5,305,10018,87.0958904109589,0.0,50.136986301369866,137,6,2,5,0,High Value,3,8
6856-KHZATU-IGL,4,3,0,57,19,1,12,1,85000,34.9,10.145430000000001,19.51957,0,1,2,1,3,0,0,41000,27,1,1,23,11,4713,1,54,48,910,0,55,2998,0,0,63,3465,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,4,29.665000000000003,5,3,349.0,8,166,7373,16.85185185185185,55.51851851851852,64.16666666666667,136,5,3,4,0,High Value,3,11
2272-YFTBNI-7N3,4,5,0,47,17,1,3,1,55000,7.9,0.19118,4.15382,1,1,2,0,0,2,2,-1000,20,1,0,29,15,3617,1,54,48,851,0,60,3321,0,0,61,3181,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,4,4.345,2,3,79.0,4,169,7353,15.75925925925926,61.5,58.907407407407405,136,5,3,4,0,High Value,2,11
9999-EGLHVE-19G,1,2,0,32,16,0,6,1,36000,13.4,0.47275200000000006,4.351248,0,1,4,1,0,2,2,-1000,18,1,1,3,13,5263,0,6,10,40,0,57,306,0,0,90,470,1,0,0,0,0,0,0,0,0,21,0,0,0,0,1,3,4.824,2,2,134.0,7,157,816,6.666666666666667,51.0,78.33333333333333,136,5,3,0,0,High Value,6,10
7380-VHAHLJ-W91,4,5,1,38,14,0,11,1,92000,7.7,1.0909360000000001,5.9930639999999995,1,1,3,0,3,0,0,41900,32,1,0,17,10,3728,1,41,36,501,0,62,2474,0,0,63,2594,0,0,0,0,0,0,0,0,1,30,0,0,0,0,1,3,7.084,3,3,77.0,4,161,5569,12.21951219512195,60.34146341463415,63.26829268292683,135,5,3,3,0,High Value,4,11
3080-QAYCOV-QZT,5,3,0,70,21,1,22,0,14000,3.6,0.12801600000000002,0.37598400000000004,1,0,1,1,2,0,0,7600,25,1,1,33,11,4372,1,70,72,1741,0,48,3426,0,0,60,4335,0,0,1,0,1,0,1,1,0,23,0,0,0,0,0,5,0.504,0,1,36.0,2,180,9502,24.87142857142857,48.94285714285714,61.92857142857143,135,5,3,5,0,High Value,3,7
3417-OSBVCO-THV,2,3,1,26,20,0,0,1,31000,8.3,0.998324,1.574676,0,0,1,1,2,0,1,13500,22,1,0,8,9,2748,0,26,19,182,0,57,1361,0,0,82,1973,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,2,2.573,1,2,83.0,5,158,3516,7.0,52.34615384615385,75.88461538461539,135,5,3,2,0,High Value,5,11
0024-UQUVXG-79W,1,1,0,26,21,1,0,1,125000,8.6,0.74175,10.00825,1,1,3,1,2,0,1,42600,25,1,1,5,12,4752,0,10,15,73,0,63,537,0,0,79,737,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,2,10.75,4,4,86.0,5,157,1347,7.3,53.7,73.7,134,5,3,0,0,High Value,2,11
0490-NIIOCS-NBA,3,2,0,33,18,1,2,1,66000,8.3,3.133416,2.3445840000000002,0,0,1,1,1,0,1,28900,25,0,1,15,7,1313,1,39,38,518,0,61,2419,0,0,59,2294,0,0,0,0,1,1,0,0,0,26,0,0,0,0,0,3,5.478,3,3,83.0,5,158,5231,13.282051282051283,62.02564102564103,58.82051282051282,134,5,3,3,0,High Value,1,9
9579-WHIKLU-797,5,5,0,68,12,1,25,0,47000,12.4,2.785784,3.042216,1,1,2,0,1,0,1,26100,33,0,1,40,15,7490,0,73,281,7009,0,38,2762,0,1,0,0,0,1,1,0,1,1,1,1,0,17,0,0,0,1,0,5,5.827999999999999,3,2,124.0,6,319,9771,96.01369863013699,37.83561643835616,0.0,133,6,2,5,0,High Value,3,4
6697-TBWQER-JLA,2,3,0,50,19,1,14,1,120000,12.6,2.4645599999999996,12.655439999999999,1,0,2,1,4,0,0,25700,18,0,0,26,7,2040,1,62,33,712,0,56,3445,0,0,66,4136,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,4,15.119999999999997,4,4,126.0,6,155,8293,11.483870967741936,55.564516129032256,66.70967741935483,133,5,3,5,0,High Value,6,11
9305-WQKHRM-WT8,2,5,1,39,21,1,3,1,210000,10.2,1.26378,20.15622,0,0,2,1,2,0,1,96800,36,0,1,10,12,4758,1,41,19,283,0,57,2199,0,0,74,3002,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,3,21.42,5,5,102.0,6,150,5484,6.902439024390244,53.63414634146341,73.21951219512195,133,5,3,3,0,High Value,1,11
0228-TOWTVB-GJR,4,3,0,71,15,0,7,1,33000,7.9,1.058442,1.548558,1,1,2,1,2,0,0,14400,26,1,1,40,11,3611,1,73,390,9746,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,17,0,1,1,1,0,5,2.607,1,2,79.0,4,390,9746,133.5068493150685,0.0,0.0,133,6,1,5,0,High Value,2,6
1365-PWONHV-GEQ,1,5,1,50,19,1,14,1,60000,9.1,2.0202,3.4398,1,0,1,1,3,0,0,31600,26,0,0,32,11,3619,0,63,88,1876,0,47,2990,0,0,55,3541,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,4,5.46,3,3,91.0,5,190,8407,29.77777777777778,47.46031746031746,56.20634920634921,133,5,3,5,0,High Value,4,11
2318-GCPSTT-9B0,4,3,1,29,19,1,0,1,53000,15.1,0.7842939999999999,7.218706,0,1,5,1,2,0,1,37700,24,1,0,11,8,2587,1,28,13,115,0,69,1807,0,0,64,1814,1,0,0,0,0,0,0,0,0,16,0,0,0,0,1,2,8.003,3,3,151.0,7,146,3736,4.107142857142857,64.53571428571429,64.78571428571429,133,5,3,2,0,High Value,2,10
7781-CDOKMV-OE3,5,4,1,57,16,1,11,1,72000,13.6,5.620608,4.171392,0,0,1,1,3,0,0,34400,23,0,0,35,10,3585,1,70,146,3467,0,49,3339,0,0,36,2533,0,0,0,0,0,0,0,0,1,19,0,0,1,1,0,4,9.792,3,3,136.0,7,231,9339,49.52857142857143,47.7,36.18571428571428,133,5,3,5,0,High Value,1,11
4504-RYFMAL-H2T,1,1,1,39,19,0,6,1,68000,11.5,2.44766,5.37234,1,0,3,1,1,0,0,44400,28,0,0,12,10,2238,0,33,40,494,0,58,1839,0,0,65,2055,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,7.82,3,3,115.0,6,163,4388,14.969696969696969,55.72727272727273,62.27272727272727,132,5,3,2,0,High Value,6,11
3583-ZQUSBL-FJ7,3,4,0,61,13,1,12,1,38000,14.6,0.399456,5.148544,1,0,1,1,4,0,1,22800,29,1,0,31,14,3211,1,58,38,747,0,59,3427,0,0,60,3505,0,0,1,0,0,0,0,0,0,20,0,1,0,1,1,5,5.548,3,2,146.0,7,157,7679,12.879310344827585,59.08620689655172,60.43103448275862,132,5,3,4,0,High Value,1,10
2681-MOWKDD-1WV,3,4,0,76,12,1,15,1,68000,9.6,2.813568,3.714432,1,1,2,1,3,0,1,34200,33,0,0,40,12,5116,1,73,163,4280,0,38,2801,0,0,33,2578,0,0,1,0,0,0,1,1,0,22,0,1,1,1,0,5,6.5280000000000005,3,3,96.0,5,234,9659,58.63013698630137,38.36986301369863,35.31506849315068,132,5,3,5,0,High Value,2,8
0460-LSSVSY-KRB,1,3,1,32,19,0,0,1,30000,4.0,0.5064,0.6936,0,1,4,1,2,0,0,12200,25,0,0,14,11,3111,0,36,36,436,0,60,2074,0,0,63,2247,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,3,1.2,1,1,40.0,2,159,4757,12.11111111111111,57.611111111111114,62.416666666666664,132,5,3,2,0,High Value,2,11
4490-YKVPRY-KYA,5,4,0,58,21,1,9,1,437000,14.9,48.704524,16.408476,0,1,3,1,2,0,1,92300,19,1,0,22,8,2082,1,54,51,964,0,64,3396,0,0,51,2752,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,4,65.113,6,5,149.0,7,166,7112,17.85185185185185,62.888888888888886,50.96296296296296,131,5,3,4,0,High Value,1,11
7971-YHMWIH-PAT,3,2,0,42,11,1,7,1,46000,11.0,1.3004200000000001,3.75958,1,1,4,1,3,0,0,24000,30,0,0,24,6,5453,0,62,85,1774,0,45,2739,0,0,57,3651,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0,4,5.0600000000000005,3,2,110.0,6,187,8164,28.612903225806452,44.17741935483871,58.88709677419355,131,5,3,5,0,High Value,7,10
5334-ZONESS-G7E,2,1,0,43,18,1,15,1,142000,4.0,1.14168,4.53832,1,0,1,1,5,0,0,60300,28,0,0,25,10,2671,1,66,23,532,0,65,4304,0,0,57,3851,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,4,5.68,3,4,40.0,2,145,8687,8.06060606060606,65.21212121212122,58.34848484848485,131,5,3,5,0,High Value,4,11
9069-XTCDOO-RZV,4,3,0,57,21,1,11,1,780000,13.1,35.2521,66.9279,0,1,2,1,2,0,1,93100,35,1,0,33,9,3739,1,69,114,2696,1,0,0,0,0,93,6366,0,0,0,1,0,0,0,0,1,18,1,0,1,0,0,4,102.17999999999999,6,6,131.0,7,207,9062,39.072463768115945,0.0,92.26086956521739,131,5,2,5,0,High Value,2,9
0038-LEEHSR-PWO,3,1,0,53,19,1,10,1,86000,8.8,1.369808,6.198192,1,0,1,1,0,2,2,-1000,21,0,0,30,11,2565,1,67,25,633,0,49,3277,0,0,73,4882,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,4,7.568,3,3,88.0,5,147,8792,9.447761194029852,48.91044776119403,72.86567164179104,131,5,3,5,0,High Value,1,10
7201-MHZOOH-HAG,1,1,1,77,15,1,34,0,41000,16.1,3.0232580000000002,3.5777419999999998,1,1,2,0,1,0,1,17700,21,1,0,38,3,596,1,72,100,2507,0,51,3648,0,0,46,3268,0,1,0,0,0,1,0,0,1,17,0,0,0,0,0,5,6.601,3,2,161.0,7,197,9423,34.81944444444444,50.666666666666664,45.388888888888886,130,5,3,5,0,High Value,6,9
8461-SHTZXD-O8R,5,5,1,33,13,1,5,1,52000,21.1,3.522012,7.449988,0,1,4,1,5,0,0,33800,37,1,1,15,12,2928,0,44,43,688,0,59,2594,0,0,54,2471,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1,3,10.972000000000001,4,3,211.0,8,156,5753,15.636363636363637,58.95454545454545,56.15909090909091,130,5,3,3,0,High Value,2,11
1516-CYANIZ-RY8,4,2,0,37,18,1,8,1,193000,3.7,4.820175,2.320825,1,1,3,1,3,0,0,88700,23,1,0,10,8,3681,1,34,26,358,0,59,1969,0,0,63,2111,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,3,7.141,3,4,37.0,2,148,4438,10.529411764705882,57.911764705882355,62.088235294117645,130,5,3,2,0,High Value,4,11
6288-ATESMS-YXJ,3,2,1,47,17,1,5,1,44000,3.1,0.926156,0.43784399999999996,1,1,4,1,0,2,2,-1000,27,0,0,23,11,6686,1,48,49,778,0,57,2727,0,0,58,2753,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4,1.3639999999999999,1,2,31.0,2,164,6258,16.208333333333332,56.8125,57.354166666666664,130,5,3,3,0,High Value,2,11
4432-KMTQXO-788,5,4,1,56,19,1,6,1,138000,7.0,4.472580000000001,5.1874199999999995,1,1,2,0,5,0,0,67800,19,1,0,35,10,6938,0,67,66,1508,0,48,3102,0,0,60,4114,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,4,9.66,3,4,70.0,4,174,8724,22.507462686567163,46.298507462686565,61.40298507462686,130,5,3,5,0,High Value,1,11
9204-WXRZIL-7QG,5,3,0,70,16,1,35,1,526000,10.2,31.279116,22.372884,0,0,1,1,2,0,1,92200,29,1,0,40,7,10907,0,73,104,2509,0,46,3290,0,0,53,3687,0,0,0,0,0,0,0,0,1,17,0,1,1,1,0,5,53.652,6,6,102.0,6,203,9486,34.36986301369863,45.06849315068493,50.50684931506849,129,5,3,5,0,High Value,4,11
8344-YNPUTQ-BS9,5,1,1,54,14,1,11,1,108000,7.9,2.2183200000000003,6.313680000000001,1,1,5,1,5,0,0,56700,15,0,1,34,12,5348,1,70,77,1866,0,48,3446,0,0,52,3745,0,0,0,0,0,0,0,0,0,20,0,1,0,1,0,4,8.532,3,4,79.0,4,177,9057,26.65714285714286,49.22857142857143,53.5,129,5,3,5,0,High Value,3,11
7270-VFFKKK-IA4,1,4,0,47,19,0,9,1,76000,18.8,3.3433919999999997,10.944608,1,0,1,0,2,0,1,50000,31,1,0,9,14,5148,0,29,16,165,0,57,1623,0,0,67,1963,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,4,14.288,4,3,188.0,7,140,3751,5.689655172413793,55.96551724137931,67.6896551724138,129,5,3,2,0,High Value,1,11
8182-OLKIOC-XUO,1,4,0,34,18,1,6,1,49000,14.1,1.250529,5.658471,0,0,1,0,2,0,0,33200,26,1,1,9,7,1857,0,32,21,223,0,61,1897,0,0,64,2015,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,3,6.909,3,2,141.0,7,146,4135,6.96875,59.28125,62.96875,129,5,3,2,0,High Value,4,11
0359-DQOMHP-1YU,4,2,1,50,14,1,18,1,59000,6.6,2.157276,1.7367240000000002,1,0,1,0,3,0,1,26200,21,0,0,18,10,4990,1,47,34,533,0,53,2552,0,0,67,2987,1,0,0,0,0,0,0,0,1,20,0,0,0,0,0,4,3.894,2,3,66.0,4,154,6072,11.340425531914894,54.297872340425535,63.5531914893617,129,5,3,3,0,High Value,3,10
