,annual_revenue,Month_on_Book,Checking_avg_Bal,Savings_avg_Bal,Loans_LOC_avg_Bal,CreditCard_avg_Bal,CDs_avg_Bal,HELoans_HELOC_avg_Bal,MMDA_avg_Bal,Branch_Visits_3_Mos,Branch_Trans_3_Mos,ATMVisits_3_Mos,ATM_Trans_3_Mos,signon_visit_3_Mos,signon_trans_3_Mos,CC_Visits_3_Mos,VRU_visits_3_Mos,BP_trans_3_Mos,RDC_trans_3_Mos,OLB_ENROLLED,OLB_ACTIVE,MOBILE_ACTIVE,Active user,Checking_flag,Savings_flag,Loans_LOC_flag,CreditCard_flag,CDs_flag,HELoans_HELOC_flag,MMDA_flag,Customer Value,Number_of_Children,Family_composition,Gender_P1,marital_status_P1,Dwelling_Type,Number_of_Adults,Length_of_Residence,Household_Age,Household_Size,HH_EDUCATION_VALUE,HH_INCOME2,Occupation,Liquid_Resources,Investment_Resources,Auto-Refinance,Credit Card,Home Equity (ITA),DirectMail_SENT,Click,Open,Send,Email_SENT
67,730.9,362,4233.89,0.0,0.0,0.0,0.0,20969.6,0.0,1.0,1.0,0.0,0.0,24.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,0,0,1,0,25203.489999999998,0.0,12.0,1,2,1.0,2.0,7.0,6.0,2.0,2.0,5,18.0,6.0,8.0,0.0,1.0,0.0,1.0,0,0,1,1
68,478.33,380,2524.95666666667,0.0,45012.2866666667,3780.62,0.0,0.0,20523.9633333333,27.0,34.0,6.0,12.0,50.0,54.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,1,0,0,1,71841.82666666668,0.0,2.0,2,1,1.0,2.0,8.0,6.0,2.0,5.0,6,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0,0,1,1
69,1166.32,307,2210.42,12669.14,0.0,0.0,0.0,0.0,34330.9466666667,0.0,0.0,7.0,12.0,150.0,567.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,2,1,1,0,0,0,0,1,49210.5066666667,0.0,12.0,1,1,1.0,2.0,2.0,2.0,2.0,4.0,9,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
70,703.98,346,939.14,0.0,1690.04333333333,0.0,0.0,37766.1733333333,0.0,2.0,2.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,40395.35666666663,4.0,1.0,1,1,1.0,3.0,6.0,5.0,7.0,3.0,7,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0,0,1,1
71,155.57,344,5435.58333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,11.0,12.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,5435.58333333333,0.0,2.0,2,1,1.0,2.0,7.0,7.0,2.0,2.0,3,14.0,6.0,5.0,0.0,1.0,0.0,1.0,0,0,1,1
72,1344.01,320,788.28,0.0,0.0,0.0,0.0,0.0,56495.2666666667,4.0,4.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,1,57283.5466666667,0.0,12.0,1,2,1.0,1.0,4.0,6.0,1.0,4.0,8,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,1,1,1
73,917.69,276,28734.4566666667,0.0,0.0,846.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,1,0,0,0,29580.5966666667,0.0,6.0,1,2,1.0,2.0,5.0,5.0,2.0,4.0,8,5.0,7.0,10.0,0.0,1.0,0.0,1.0,0,1,1,1
74,249.0,397,1867.89333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,62.0,78.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,1867.89333333333,0.0,2.0,1,1,5.0,2.0,6.0,7.0,2.0,5.0,8,14.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
75,1330.87,412,7533.66,0.0,0.0,3394.64,0.0,0.0,9659.60666666667,0.0,0.0,8.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,20587.90666666667,0.0,12.0,2,2,1.0,2.0,6.0,4.0,2.0,4.0,3,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,1,1,1
76,1297.76,367,17574.1333333333,7005.55,0.0,0.0,0.0,0.0,5907.06,0.0,0.0,8.0,10.0,95.0,101.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,2,1,1,0,0,0,0,1,30486.7433333333,0.0,2.0,1,1,1.0,3.0,3.0,4.0,4.0,4.0,3,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
77,221.52,317,12370.8866666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,12370.8866666667,0.0,12.0,1,2,2.0,1.0,8.0,5.0,1.0,4.0,5,8.0,10.0,11.0,0.0,1.0,0.0,1.0,0,0,1,1
78,617.63,517,2837.21333333333,0.0,0.0,216.93,0.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,1,0,0,0,3054.14333333333,0.0,2.0,2,1,1.0,3.0,8.0,7.0,3.0,5.0,2,5.0,14.0,12.0,0.0,1.0,0.0,1.0,0,1,1,1
79,58.79,290,2670.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,2670.12,0.0,2.0,1,2,1.0,3.0,8.0,5.0,3.0,3.0,7,0.0,7.0,9.0,0.0,1.0,0.0,1.0,0,1,1,1
80,678.68,494,0.0,473.396666666667,0.0,1465.48333333333,16266.9266666667,0.0,4201.59,4.0,6.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,1,0,1,1,0,1,22407.396666666697,0.0,14.0,2,1,1.0,2.0,8.0,7.0,1.0,3.0,7,14.0,14.0,11.0,0.0,1.0,0.0,1.0,1,1,1,1
81,979.08,483,10335.6666666667,0.0,0.0,0.0,0.0,0.0,29365.98,4.0,8.0,9.0,10.0,26.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,1,0,0,1,39701.6466666667,1.0,7.0,2,1,1.0,2.0,6.0,6.0,3.0,3.0,6,0.0,8.0,7.0,0.0,1.0,0.0,1.0,0,1,1,1
82,51.92,320,1231.53666666667,0.0,116.09,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,41.0,51.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,1,1,0,1,0,0,0,0,1347.62666666667,0.0,4.0,1,2,1.0,2.0,8.0,2.0,2.0,2.0,6,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0,1,1,1
83,2662.86,297,100786.98,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,2.0,6.0,19.0,24.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,100786.98,0.0,14.0,2,1,1.0,2.0,8.0,5.0,1.0,4.0,5,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0,0,1,1
84,2854.71,391,58108.2966666667,51484.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,31.0,0.0,1.0,1.0,0.0,1,1,1,0,0,0,1,0,109592.4566666667,0.0,2.0,1,1,1.0,2.0,8.0,5.0,2.0,3.0,7,6.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
85,2009.42,449,2373.39333333333,6465.17666666667,2679.05333333333,1978.06333333333,0.0,0.0,0.0,3.0,4.0,23.0,36.0,138.0,409.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1,1,1,0,1,0,13495.68666666666,1.0,1.0,1,1,1.0,3.0,6.0,6.0,4.0,4.0,8,18.0,6.0,10.0,0.0,0.0,0.0,0.0,0,1,1,1
86,2567.22,494,10140.2866666667,0.0,34194.3933333333,313.77,0.0,0.0,1654.01666666667,12.0,13.0,0.0,0.0,24.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,1,1,0,0,1,46302.46666666666,0.0,2.0,1,1,1.0,3.0,6.0,6.0,3.0,4.0,7,6.0,8.0,7.0,0.0,0.0,0.0,0.0,0,1,1,1
87,2.85,304,162.613333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,162.613333333333,1.0,13.0,2,2,2.0,1.0,6.0,6.0,2.0,4.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1
88,847.33,416,14409.3766666667,18134.4433333333,0.0,116.15,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,1,0,0,0,32659.97,0.0,14.0,2,2,1.0,1.0,8.0,6.0,1.0,4.0,2,18.0,3.0,3.0,0.0,1.0,0.0,1.0,0,1,1,1
89,137.81,343,3931.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,20.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,3931.01,1.0,13.0,2,2,5.0,1.0,8.0,4.0,2.0,4.0,4,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0,0,1,1
90,874.39,468,1409.41,0.0,0.0,0.0,0.0,17778.1733333333,151.393333333333,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,1,1,19338.976666666633,0.0,14.0,2,1,1.0,2.0,8.0,6.0,1.0,4.0,3,9.0,3.0,4.0,0.0,1.0,0.0,1.0,0,0,1,1
91,291.42,494,0.0,0.0,0.0,335.056666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0,335.056666666667,1.0,1.0,2,1,1.0,3.0,6.0,5.0,4.0,3.0,1,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
92,1249.41,494,14959.8166666667,9748.9,0.0,0.0,6778.13,26750.0,7767.76666666667,1.0,2.0,2.0,2.0,102.0,150.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2,1,1,0,0,1,1,1,66004.61333333337,0.0,12.0,2,2,1.0,2.0,5.0,4.0,2.0,4.0,6,0.0,1.0,8.0,0.0,1.0,0.0,1.0,0,1,1,1
93,987.56,362,13625.5633333333,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,4.0,5.0,29.0,40.0,0.0,1.0,28.0,0.0,0.0,1.0,1.0,2,1,0,0,0,0,0,0,13625.5633333333,0.0,2.0,1,1,1.0,2.0,3.0,3.0,3.0,4.0,1,20.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
94,527.41,387,0.0,0.0,0.0,6509.11333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0,6509.11333333334,3.0,1.0,2,1,1.0,3.0,8.0,5.0,6.0,2.0,8,0.0,13.0,12.0,0.0,1.0,0.0,1.0,0,0,1,1
95,167.46,314,0.0,0.0,0.0,1005.44333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1005.44333333333,1.0,1.0,2,1,1.0,3.0,8.0,5.0,4.0,4.0,1,6.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
96,1150.39,294,892.726666666667,2541.64333333333,0.0,7385.73333333333,0.0,0.0,0.0,3.0,3.0,15.0,23.0,43.0,55.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,1,0,1,0,0,0,10820.103333333327,1.0,7.0,2,2,1.0,2.0,7.0,4.0,3.0,2.0,6,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,1,1
97,1857.86,383,5446.23666666667,0.0,0.0,11815.83,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,17262.06666666667,0.0,4.0,1,1,1.0,2.0,8.0,5.0,2.0,3.0,5,0.0,2.0,6.0,0.0,1.0,0.0,1.0,0,1,1,1
98,2729.55,344,694.333333333333,0.0,0.0,0.0,0.0,96835.3266666667,0.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0,97529.66000000003,1.0,1.0,1,1,1.0,3.0,8.0,5.0,4.0,3.0,9,5.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
99,57.01,357,620.06,0.0,0.0,476.45,0.0,0.0,256.786666666667,1.0,1.0,6.0,12.0,107.0,298.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,1,0,0,1,1353.296666666667,1.0,5.0,2,1,1.0,3.0,7.0,4.0,4.0,4.0,5,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0,1,1,1
100,2342.92,535,44435.1,0.0,0.0,0.0,126727.953333333,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,171163.053333333,2.0,1.0,2,2,1.0,5.0,6.0,5.0,7.0,3.0,5,14.0,1.0,4.0,0.0,1.0,0.0,1.0,0,1,1,1
101,579.97,292,1369.87,12733.6966666667,17067.9933333333,175.516666666667,0.0,0.0,0.0,0.0,0.0,2.0,3.0,65.0,97.0,2.0,1.0,9.0,0.0,1.0,1.0,1.0,2,1,1,1,1,0,0,0,31347.076666666664,0.0,12.0,1,2,1.0,1.0,3.0,3.0,1.0,3.0,5,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0,1,1,1
102,1298.52,369,661.073333333333,0.0,1412.85333333333,7102.57,0.0,0.0,5.03,0.0,0.0,0.0,0.0,69.0,91.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,1,0,0,1,9181.526666666663,0.0,14.0,2,2,5.0,1.0,3.0,3.0,1.0,3.0,7,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0,1,1,1
103,118.69,403,3506.19666666667,12612.55,0.0,0.0,0.0,0.0,0.0,5.0,6.0,28.0,57.0,86.0,122.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,1,0,0,0,0,0,16118.74666666667,0.0,2.0,2,1,1.0,3.0,8.0,5.0,3.0,3.0,6,0.0,3.0,6.0,0.0,1.0,0.0,1.0,0,0,1,1
104,1050.64,344,19305.3533333333,0.0,0.0,420.726666666667,0.0,22049.0133333333,30087.5266666667,4.0,4.0,2.0,2.0,20.0,36.0,2.0,2.0,39.0,0.0,1.0,1.0,0.0,1,1,0,0,1,0,1,1,71862.61999999997,0.0,14.0,2,2,1.0,2.0,7.0,5.0,1.0,4.0,6,13.0,8.0,11.0,0.0,0.0,1.0,1.0,0,0,1,1
105,810.15,389,4163.87333333333,0.0,0.0,0.0,0.0,0.0,14174.6666666667,0.0,0.0,27.0,27.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,1,18338.54000000003,0.0,2.0,2,1,1.0,3.0,8.0,5.0,3.0,2.0,5,6.0,6.0,9.0,0.0,1.0,0.0,1.0,0,1,1,1
106,520.1,392,4465.28333333333,0.0,5.0,-10.666666666667,0.0,7738.61666666667,0.0,0.0,0.0,10.0,15.0,8.0,10.0,1.0,0.0,25.0,0.0,1.0,1.0,0.0,1,1,0,1,1,0,1,0,12198.233333333334,0.0,2.0,2,1,1.0,2.0,6.0,5.0,2.0,4.0,6,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0,1,1,1
107,394.97,494,5408.76,0.0,0.0,143.776666666667,0.0,0.0,0.0,1.0,1.0,22.0,29.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0,5552.536666666667,3.0,1.0,1,1,1.0,5.0,7.0,4.0,8.0,4.0,8,8.0,3.0,7.0,0.0,0.0,0.0,0.0,0,0,1,1
108,1538.01,303,3735.15666666667,29632.1066666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,0,0,0,0,33367.26333333337,0.0,14.0,2,2,5.0,2.0,8.0,6.0,2.0,2.0,4,14.0,8.0,8.0,0.0,1.0,0.0,1.0,1,1,1,1
109,-1346.9,460,29298.3833333333,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,60.0,63.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,29298.3833333333,0.0,2.0,1,1,1.0,4.0,8.0,5.0,4.0,2.0,7,6.0,11.0,11.0,0.0,1.0,0.0,1.0,0,1,1,1
110,172.52,324,791.473333333334,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,9.0,16.0,100.0,196.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,791.473333333334,0.0,2.0,1,1,1.0,2.0,8.0,5.0,2.0,2.0,3,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0,0,1,1
111,470.64,472,7296.3,0.0,0.0,0.0,0.0,0.0,9026.3,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,16322.599999999999,0.0,2.0,2,1,1.0,2.0,7.0,6.0,2.0,4.0,6,6.0,14.0,12.0,0.0,1.0,0.0,1.0,0,0,1,1
112,574.53,381,1526.74,10829.7766666667,87.2233333333334,0.0,0.0,0.0,0.0,2.0,5.0,27.0,28.0,1.0,1.0,0.0,20.0,0.0,0.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,12443.740000000033,0.0,14.0,2,1,1.0,2.0,7.0,6.0,1.0,3.0,5,0.0,3.0,5.0,0.0,1.0,0.0,1.0,0,0,1,1
113,312.38,547,2649.42333333333,0.0,0.0,337.836666666667,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0,2987.259999999997,0.0,2.0,1,1,1.0,2.0,8.0,6.0,2.0,4.0,8,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
114,39.49,283,0.0,0.0,0.0,485.826666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,485.826666666667,0.0,2.0,2,1,1.0,2.0,7.0,6.0,2.0,4.0,8,18.0,9.0,9.0,0.0,0.0,0.0,0.0,0,0,1,1
115,3010.75,432,50.0566666666667,0.0,0.0,0.0,52286.7366666667,0.0,31121.52,2.0,3.0,0.0,0.0,69.0,88.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,1,0,1,83458.31333333337,0.0,2.0,1,1,1.0,2.0,4.0,7.0,2.0,3.0,5,0.0,12.0,10.0,0.0,1.0,0.0,1.0,0,1,1,1
116,103.48,272,1993.53666666667,0.0,5.03666666666667,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,33.0,38.0,0.0,1.0,33.0,0.0,1.0,1.0,1.0,2,1,0,1,0,0,0,0,1998.5733333333367,1.0,1.0,1,1,1.0,3.0,6.0,5.0,4.0,4.0,2,14.0,14.0,12.0,0.0,1.0,0.0,1.0,0,0,1,1
117,1691.94,282,2145.85,0.0,4772.34666666667,4846.74333333333,0.0,12827.7166666667,0.0,1.0,2.0,22.0,25.0,31.0,43.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,0,1,1,0,1,0,24592.6566666667,5.0,1.0,2,1,1.0,2.0,6.0,3.0,7.0,3.0,6,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0,0,1,1
118,436.88,318,687.126666666667,6900.12333333334,76.6366666666667,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,19.0,25.0,0.0,0.0,18.0,0.0,1.0,1.0,1.0,2,1,1,1,0,0,0,0,7663.886666666674,6.0,1.0,1,1,1.0,2.0,6.0,4.0,8.0,5.0,6,5.0,2.0,5.0,0.0,1.0,0.0,1.0,0,0,1,1
119,133.4,587,738.16,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,14.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0,738.16,0.0,14.0,2,1,1.0,2.0,8.0,7.0,1.0,2.0,1,9.0,1.0,1.0,0.0,1.0,0.0,1.0,0,1,1,1
120,566.86,382,2178.64333333333,7503.04,0.0,16.67,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,9698.35333333333,0.0,8.0,2,2,1.0,3.0,8.0,7.0,3.0,2.0,2,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0,1,1,1
121,1184.82,344,55303.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,55303.77,0.0,2.0,1,1,1.0,2.0,3.0,4.0,3.0,4.0,3,12.0,14.0,12.0,0.0,1.0,0.0,1.0,0,1,1,1
122,187.18,312,1026.01666666667,0.0,8.42666666666667,0.0,0.0,0.0,13074.76,0.0,0.0,2.0,4.0,32.0,47.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,1,0,0,1,1,14109.203333333337,0.0,2.0,1,1,1.0,3.0,8.0,5.0,3.0,5.0,3,6.0,14.0,12.0,0.0,0.0,0.0,0.0,0,1,1,1
123,47.74,344,0.0,0.0,0.0,341.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,70.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0,341.44,0.0,2.0,2,1,2.0,3.0,4.0,6.0,3.0,3.0,6,5.0,11.0,8.0,0.0,0.0,0.0,0.0,1,1,1,1
124,284.3,583,8696.97666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,8696.97666666667,0.0,2.0,1,1,1.0,2.0,8.0,6.0,2.0,2.0,3,14.0,8.0,7.0,0.0,0.0,0.0,0.0,0,1,1,1
125,763.88,492,22173.0066666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,6.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,22173.0066666667,0.0,14.0,2,2,1.0,1.0,8.0,5.0,1.0,4.0,4,0.0,6.0,6.0,0.0,1.0,0.0,1.0,0,1,1,1
126,89.69,320,3127.42666666667,0.0,20.0,0.0,0.0,0.0,0.01,1.0,1.0,8.0,8.0,9.0,9.0,0.0,0.0,24.0,0.0,1.0,1.0,0.0,1,1,0,1,0,0,0,1,3147.43666666667,0.0,12.0,1,2,1.0,1.0,5.0,5.0,1.0,3.0,6,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0,0,1,1
127,601.24,275,25917.18,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,25917.18,0.0,2.0,2,1,5.0,2.0,5.0,7.0,2.0,4.0,8,6.0,14.0,12.0,0.0,0.0,0.0,0.0,0,1,1,1
128,1197.07,497,943.04,1104.85333333333,0.0,4178.83666666667,0.0,70779.42,0.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,1,0,77006.15,0.0,12.0,1,1,1.0,2.0,6.0,6.0,1.0,4.0,3,18.0,3.0,6.0,0.0,0.0,0.0,0.0,0,0,1,1
129,292.98,299,0.0,0.0,0.0,0.0,0.0,0.0,13120.3666666667,0.0,0.0,0.0,0.0,25.0,63.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,1,13120.3666666667,0.0,2.0,2,1,1.0,2.0,8.0,5.0,2.0,2.0,4,13.0,3.0,5.0,0.0,0.0,0.0,0.0,0,0,1,1
130,778.87,284,2068.41333333333,0.0,0.0,2200.00333333333,0.0,0.0,16565.7766666667,1.0,1.0,11.0,23.0,87.0,188.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,2,1,0,0,1,0,0,1,20834.19333333336,0.0,12.0,1,2,1.0,1.0,2.0,2.0,1.0,2.0,6,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0,0,1,1
131,107.64,382,0.0,0.0,0.0,428.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,324.0,1.0,1.0,10.0,0.0,1.0,1.0,1.0,2,0,0,0,1,0,0,0,428.59,0.0,8.0,2,1,1.0,2.0,6.0,7.0,2.0,2.0,5,8.0,14.0,9.0,0.0,0.0,0.0,0.0,0,0,1,1
132,534.88,370,914.376666666667,3395.38,3538.84333333333,0.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,1,1,0,0,0,7848.599999999997,1.0,1.0,1,1,1.0,2.0,7.0,6.0,3.0,3.0,3,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0,1,1,1
133,730.0,277,34762.5166666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,20.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,34762.5166666667,0.0,12.0,2,2,1.0,1.0,5.0,4.0,1.0,3.0,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,1,1
134,2719.56,389,11054.7833333333,0.0,0.0,523.356666666667,0.0,74982.49,12085.8833333333,13.0,21.0,0.0,0.0,41.0,60.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,2,1,0,0,1,0,1,1,98646.51333333328,1.0,1.0,1,1,1.0,4.0,8.0,3.0,5.0,2.0,6,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0,1,1,1
135,110.23,504,2356.50666666667,0.0,0.0,0.0,0.0,0.0,1653.97666666667,0.0,0.0,3.0,3.0,13.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,0,1,4010.48333333334,0.0,12.0,1,2,1.0,1.0,6.0,3.0,1.0,4.0,6,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0,0,1,1
136,2578.34,344,40479.63,0.0,21308.8333333333,0.0,0.0,0.0,0.0,4.0,4.0,37.0,55.0,44.0,54.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,1,0,0,0,61788.4633333333,7.0,1.0,1,1,1.0,2.0,7.0,3.0,9.0,3.0,3,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0,1,1,1
