Date,Month,Sub-Category,Description,Account Name,Transaction Type,Count,Amount,Transfer Type
2020-01-24,2020-01-24,Transfer,Transfer from 28931229-09S 01/24/2020 16:10 865410,EMERSYN,credit,1,-10.0,In
2020-01-24,2020-01-24,Transfer,Transfer to 28931229-02S 01/24/2020 07:13 857728,SAFETY NET,debit,1,-200.0,Out
2020-01-24,2020-01-24,Transfer,Transfer to 28931229-03S 01/24/2020 16:10 865410,CHECKING,debit,1,-10.0,Out
2020-01-24,2020-01-24,Transfer,Transfer to 28931229-09S 01/24/2020 07:13 857733,SAFETY NET,debit,1,-60.98,Out
2020-01-30,2020-01-30,Transfer,INTERNET PAYMENT - THANK YOU,Discover,credit,1,-500.0,In
2020-01-30,2020-01-30,Transfer,Transfer from 28931229-02S 01/30/2020 07:06 947756,CHECKING,credit,1,-200.0,In
2020-01-30,2020-01-30,Transfer,Transfer from 28931229-09S 01/30/2020 07:05 947737,SAFETY NET,credit,1,-1000.0,In
2020-01-30,2020-01-30,Transfer,Transfer to 28931229-00S 01/30/2020 07:05 947737,CHECKING,debit,1,-1000.0,Out
2020-01-30,2020-01-30,Transfer,Transfer to 28931229-09S 01/30/2020 07:06 947756,CREDIT CARD,debit,1,-200.0,Out
2020-01-31,2020-01-31,Transfer,DISCOVER DESC: E-PAYMENT,CHECKING,debit,1,-500.0,Out
2020-01-31,2020-01-31,Transfer,Transfer from 28931229-09S 01/31/2020 16:10 978567,EMERSYN,credit,1,-10.0,In
2020-01-31,2020-01-31,Transfer,Transfer from 28931229-09S 01/31/2020 16:43 979539,SAFETY NET,credit,1,-10.0,In
2020-01-31,2020-01-31,Transfer,Transfer to 28931229-00S 01/31/2020 16:43 979539,CHECKING,debit,1,-10.0,Out
2020-01-31,2020-01-31,Transfer,Transfer to 28931229-03S 01/31/2020 16:10 978567,CHECKING,debit,1,-10.0,Out
2020-02-05,2020-02-05,Transfer,Transfer from *********-00S 02/05/2020 12:17 59947,CHECKING,credit,1,-500.0,In
2020-02-05,2020-02-05,Transfer,Transfer to *********-09S 02/05/2020 12:17 59947,SAFETY NET,debit,1,-500.0,Out
2020-02-07,2020-02-07,Transfer,Transfer from *********-09S 02/07/2020 16:10 99226,EMERSYN,credit,1,-10.0,In
2020-02-07,2020-02-07,Transfer,Transfer to *********-03S 02/07/2020 16:10 99226,CHECKING,debit,1,-10.0,Out
2020-02-08,2020-02-08,Transfer,Transfer from *********-00S 02/08/2020 10:42 109092,CHECKING,credit,1,-100.0,In
2020-02-08,2020-02-08,Transfer,Transfer from *********-00S 02/08/2020 10:44 109121,CREDIT CARD,credit,1,-429.92,In
2020-02-08,2020-02-08,Transfer,Transfer to *********-02S 02/08/2020 10:44 109121,SAFETY NET,debit,1,-429.92,Out
2020-02-08,2020-02-08,Transfer,Transfer to *********-09S 02/08/2020 10:42 109092,SAFETY NET,debit,1,-100.0,Out
2020-02-10,2020-02-10,Transfer,Transfer from *********-09S 02/10/2020 19:41 141606,EMERSYN,credit,1,-500.0,In
2020-02-10,2020-02-10,Transfer,Transfer to *********-03S 02/10/2020 19:41 141606,CHECKING,debit,1,-500.0,Out
2020-02-13,2020-02-13,Transfer,INTERNET PAYMENT - THANK YOU,Discover,credit,1,-1900.0,In
2020-02-13,2020-02-13,Transfer,Transfer from *********-02S 02/13/2020 07:46 185088,CHECKING,credit,1,-755.94,In
2020-02-13,2020-02-13,Transfer,Transfer to *********-09S 02/13/2020 07:46 185088,CREDIT CARD,debit,1,-755.94,Out
2020-02-14,2020-02-14,Transfer,DISCOVER DESC: E-PAYMENT,CHECKING,debit,1,-1900.0,Out
2020-02-14,2020-02-14,Transfer,Transfer from *********-09S 02/14/2020 16:10 213046,EMERSYN,credit,1,-10.0,In
2020-02-14,2020-02-14,Transfer,Transfer from *********-09S 02/14/2020 16:43 213846,SAFETY NET,credit,1,-10.0,In
2020-02-14,2020-02-14,Transfer,Transfer to *********-00S 02/14/2020 16:43 213846,CHECKING,debit,1,-10.0,Out
2020-02-14,2020-02-14,Transfer,Transfer to *********-03S 02/14/2020 16:10 213046,CHECKING,debit,1,-10.0,Out
2020-02-17,2020-02-17,Transfer,*********-09s 02/17/2020 18:40 254843,VISA STARTER,credit,1,-55.07,In
2020-02-17,2020-02-17,Transfer,Payment to*********-01L 02/17/2020 18:40 254843,CHECKING,debit,1,-55.07,Out
2020-02-19,2020-02-19,Transfer,*********-09s 02/19/2020 19:52 285109,VISA STARTER,credit,1,-50.0,In
2020-02-19,2020-02-19,Transfer,Payment to*********-01L 02/19/2020 19:52 285109,CHECKING,debit,1,-50.0,Out
2020-02-19,2020-02-19,Transfer,Transfer from *********-09S 02/19/2020 19:51 285091,SAFETY NET,credit,1,-5500.0,In
2020-02-19,2020-02-19,Transfer,Transfer from *********-09S 02/19/2020 19:52 285099,CREDIT CARD,credit,1,-400.0,In
2020-02-19,2020-02-19,Transfer,Transfer to *********-00S 02/19/2020 19:51 285091,CHECKING,debit,1,-5500.0,Out
2020-02-19,2020-02-19,Transfer,Transfer to *********-02S 02/19/2020 19:52 285099,CHECKING,debit,1,-400.0,Out
2020-02-20,2020-02-20,Transfer,Transfer from *********-00S 02/20/2020 06:23 289846-Pay CPCU dues,CHECKING,credit,1,-275.0,In
2020-02-20,2020-02-20,Transfer,Transfer to *********-09S 02/20/2020 06:23 289846-Pay CPCU dues,SAFETY NET,debit,1,-275.0,Out
2020-02-21,2020-02-21,Transfer,Transfer from *********-09S 02/21/2020 16:10 316016,EMERSYN,credit,1,-10.0,In
2020-02-21,2020-02-21,Transfer,Transfer to *********-03S 02/21/2020 16:10 316016,CHECKING,debit,1,-10.0,Out
2020-02-22,2020-02-22,Transfer,Transfer from *********-00S 02/22/2020 10:32 326279,CHECKING,credit,1,-245.0,In
2020-02-22,2020-02-22,Transfer,Transfer to *********-09S 02/22/2020 10:32 326279,SAFETY NET,debit,1,-245.0,Out
2020-02-23,2020-02-23,Transfer,INTERNET PAYMENT - THANK YOU,Discover,credit,1,-1200.0,In
2020-02-23,2020-02-23,Transfer,Transfer from *********-02S 02/23/2020 13:41 339188,CHECKING,credit,1,-1172.39,In
2020-02-23,2020-02-23,Transfer,Transfer to *********-09S 02/23/2020 13:41 339188,CREDIT CARD,debit,1,-1172.39,Out
2020-02-24,2020-02-24,Transfer,DISCOVER DESC: E-PAYMENT,CHECKING,debit,1,-1200.0,Out
2020-02-24,2020-02-24,Transfer,Transfer from *********-00S 02/24/2020 19:01 356818,CHECKING,credit,1,-400.0,In
2020-02-24,2020-02-24,Transfer,Transfer to *********-09S 02/24/2020 19:01 356818,SAFETY NET,debit,1,-400.0,Out
2020-02-27,2020-02-27,Transfer,Transfer from *********-09S 02/27/2020 07:10 405670,CREDIT CARD,credit,1,-800.0,In
2020-02-27,2020-02-27,Transfer,Transfer from *********-09S 02/27/2020 07:11 405684,EMERSYN,credit,1,-18.38,In
2020-02-27,2020-02-27,Transfer,Transfer from *********-09S 02/27/2020 07:11 405700,HOLIDAY CLUB SAVINGS,credit,1,-175.0,In
2020-02-27,2020-02-27,Transfer,Transfer from *********-09S 02/27/2020 07:12 405722,SAFETY NET,credit,1,-200.0,In
2020-02-27,2020-02-27,Transfer,Transfer to *********-00S 02/27/2020 07:12 405722,CHECKING,debit,1,-200.0,Out
2020-02-27,2020-02-27,Transfer,Transfer to *********-02S 02/27/2020 07:10 405670,CHECKING,debit,1,-800.0,Out
2020-02-27,2020-02-27,Transfer,Transfer to *********-03S 02/27/2020 07:11 405684,CHECKING,debit,1,-18.38,Out
2020-02-27,2020-02-27,Transfer,Transfer to *********-08S 02/27/2020 07:11 405700,CHECKING,debit,1,-175.0,Out
2020-02-28,2020-02-28,Transfer,Transfer from *********-09S 02/28/2020 16:10 437168,EMERSYN,credit,1,-10.0,In
2020-02-28,2020-02-28,Transfer,Transfer from *********-09S 02/28/2020 16:43 437964,SAFETY NET,credit,1,-10.0,In
2020-02-28,2020-02-28,Transfer,Transfer to *********-00S 02/28/2020 16:43 437964,CHECKING,debit,1,-10.0,Out
2020-02-28,2020-02-28,Transfer,Transfer to *********-03S 02/28/2020 16:10 437168,CHECKING,debit,1,-10.0,Out
2020-03-02,2020-03-02,Transfer,Transfer from *********-00S 03/02/2020 20:10 492084,CHECKING,credit,1,-150.0,In
2020-03-02,2020-03-02,Transfer,Transfer to *********-09S 03/02/2020 20:10 492084,SAFETY NET,debit,1,-150.0,Out
2020-03-05,2020-03-05,Transfer,Transfer from *********-09S 03/05/2020 08:05 535106,CREDIT CARD,credit,1,-1000.0,In
2020-03-05,2020-03-05,Transfer,Transfer from *********-09S 03/05/2020 08:05 535114,SAFETY NET,credit,1,-2000.0,In
2020-03-05,2020-03-05,Transfer,Transfer to *********-00S 03/05/2020 08:05 535114,CHECKING,debit,1,-2000.0,Out
2020-03-05,2020-03-05,Transfer,Transfer to *********-02S 03/05/2020 08:05 535106,CHECKING,debit,1,-1000.0,Out
2020-03-06,2020-03-06,Transfer,Transfer from *********-09S 03/06/2020 16:10 560438,EMERSYN,credit,1,-10.0,In
2020-03-06,2020-03-06,Transfer,Transfer to *********-03S 03/06/2020 16:10 560438,CHECKING,debit,1,-10.0,Out
2020-03-07,2020-03-07,Transfer,INTERNET PAYMENT - THANK YOU,Discover,credit,1,-2158.63,In
2020-03-07,2020-03-07,Transfer,Transfer from *********-00S 03/07/2020 17:08 576601,CREDIT CARD,credit,1,-400.0,In
2020-03-07,2020-03-07,Transfer,Transfer from *********-02S 03/07/2020 17:09 576607,CHECKING,credit,1,-2200.0,In
2020-03-07,2020-03-07,Transfer,Transfer to *********-02S 03/07/2020 17:08 576601,SAFETY NET,debit,1,-400.0,Out
2020-03-07,2020-03-07,Transfer,Transfer to *********-09S 03/07/2020 17:09 576607,CREDIT CARD,debit,1,-2200.0,Out
2020-03-09,2020-03-09,Transfer,DISCOVER DESC: E-PAYMENT,CHECKING,debit,1,-2158.63,Out
2020-03-09,2020-03-09,Transfer,Transfer from *********-09S 03/09/2020 06:47 591650,CREDIT CARD,credit,1,-200.0,In
2020-03-09,2020-03-09,Transfer,Transfer to *********-02S 03/09/2020 06:47 591650,CHECKING,debit,1,-200.0,Out
2020-03-11,2020-03-11,Transfer,Transfer from *********-09S 03/11/2020 08:09 625823,CREDIT CARD,credit,1,-100.0,In
2020-03-11,2020-03-11,Transfer,Transfer to *********-02S 03/11/2020 08:09 625823,CHECKING,debit,1,-100.0,Out
2020-03-12,2020-03-12,Transfer,Transfer from *********-09S 03/12/2020 06:59 644487,CREDIT CARD,credit,1,-400.0,In
2020-03-12,2020-03-12,Transfer,Transfer from *********-09S 03/12/2020 07:00 644489,HOLIDAY CLUB SAVINGS,credit,1,-103.98,In
2020-03-12,2020-03-12,Transfer,Transfer to *********-02S 03/12/2020 06:59 644487,CHECKING,debit,1,-400.0,Out
2020-03-12,2020-03-12,Transfer,Transfer to *********-08S 03/12/2020 07:00 644489,CHECKING,debit,1,-103.98,Out
2020-03-13,2020-03-13,Transfer,Transfer from *********-09S 03/13/2020 16:10 671909,EMERSYN,credit,1,-10.0,In
2020-03-13,2020-03-13,Transfer,Transfer from *********-09S 03/13/2020 16:43 672690,SAFETY NET,credit,1,-10.0,In
2020-03-13,2020-03-13,Transfer,Transfer to *********-00S 03/13/2020 16:43 672690,CHECKING,debit,1,-10.0,Out
2020-03-13,2020-03-13,Transfer,Transfer to *********-03S 03/13/2020 16:10 671909,CHECKING,debit,1,-10.0,Out
2020-03-20,2020-03-20,Transfer,Transfer from *********-09S 03/20/2020 16:10 771487,EMERSYN,credit,1,-10.0,In
2020-03-20,2020-03-20,Transfer,Transfer to *********-03S 03/20/2020 16:10 771487,CHECKING,debit,1,-10.0,Out
2020-03-26,2020-03-26,Transfer,INTERNET PAYMENT - THANK YOU,Discover,credit,1,-1000.0,In
2020-03-26,2020-03-26,Transfer,Transfer from *********-09S 03/26/2020 08:47 837277,EMERSYN,credit,1,-60.0,In
2020-03-26,2020-03-26,Transfer,Transfer to *********-03S 03/26/2020 08:47 837277,CHECKING,debit,1,-60.0,Out
2020-03-27,2020-03-27,Transfer,DISCOVER DESC: E-PAYMENT,CHECKING,debit,1,-1000.0,Out
2020-03-27,2020-03-27,Transfer,Transfer from *********-09S 03/27/2020 11:39 854467,CREDIT CARD,credit,1,-150.0,In
2020-03-27,2020-03-27,Transfer,Transfer from *********-09S 03/27/2020 16:10 858464,EMERSYN,credit,1,-10.0,In
2020-03-27,2020-03-27,Transfer,Transfer from *********-09S 03/27/2020 16:43 859224,SAFETY NET,credit,1,-10.0,In
2020-03-27,2020-03-27,Transfer,Transfer to *********-00S 03/27/2020 16:43 859224,CHECKING,debit,1,-10.0,Out
2020-03-27,2020-03-27,Transfer,Transfer to *********-02S 03/27/2020 11:39 854467,CHECKING,debit,1,-150.0,Out
2020-03-27,2020-03-27,Transfer,Transfer to *********-03S 03/27/2020 16:10 858464,CHECKING,debit,1,-10.0,Out
2020-03-30,2020-03-30,Transfer,*********-02s 03/30/2020 10:10 897330,VISA STARTER,credit,1,-500.0,In
2020-03-30,2020-03-30,Transfer,Payment to*********-01L 03/30/2020 10:10 897330,CREDIT CARD,debit,1,-500.0,Out
2020-03-30,2020-03-30,Transfer,Transfer from *********-09S 03/30/2020 10:09 897324,CREDIT CARD,credit,1,-250.0,In
2020-03-30,2020-03-30,Transfer,Transfer to *********-02S 03/30/2020 10:09 897324,CHECKING,debit,1,-250.0,Out
2020-04-03,2020-04-03,Transfer,Transfer from *********-09S 04/03/2020 16:10 977608,EMERSYN,credit,1,-10.0,In
2020-04-03,2020-04-03,Transfer,Transfer to *********-03S 04/03/2020 16:10 977608,CHECKING,debit,1,-10.0,Out
2020-04-07,2020-04-07,Transfer,Transfer from *********-02S 04/06/2020 22:53 15804,CHECKING,credit,1,-600.34,In
2020-04-07,2020-04-07,Transfer,Transfer from *********-03S 04/06/2020 22:46 15762,CHECKING,credit,1,-100.0,In
2020-04-07,2020-04-07,Transfer,Transfer to *********-09S 04/06/2020 22:46 15762,EMERSYN,debit,1,-100.0,Out
2020-04-07,2020-04-07,Transfer,Transfer to *********-09S 04/06/2020 22:53 15804,CREDIT CARD,debit,1,-600.34,Out
2020-04-08,2020-04-08,Transfer,DISCOVER DESC: E-PAYMENT,CHECKING,debit,1,-579.67,Out
2020-04-08,2020-04-08,Transfer,INTERNET PAYMENT - THANK YOU,Discover,credit,1,-579.67,In
2020-04-09,2020-04-09,Transfer,*********-09s 04/09/2020 10:00 52107,VISA STARTER,credit,1,-105.6,In
2020-04-09,2020-04-09,Transfer,Payment to*********-01L 04/09/2020 10:00 52107,CHECKING,debit,1,-105.6,Out
2020-04-09,2020-04-09,Transfer,Transfer from *********-09S 04/09/2020 08:24 50059,SAFETY NET,credit,1,-750.0,In
2020-04-09,2020-04-09,Transfer,Transfer from *********-09S 04/09/2020 10:00 52085,CREDIT CARD,credit,1,-250.0,In
2020-04-09,2020-04-09,Transfer,Transfer to *********-00S 04/09/2020 08:24 50059,CHECKING,debit,1,-750.0,Out
2020-04-09,2020-04-09,Transfer,Transfer to *********-02S 04/09/2020 10:00 52085,CHECKING,debit,1,-250.0,Out
2020-04-10,2020-04-10,Transfer,*********-00s 04/10/2020 12:02 69554,VISA STARTER,credit,1,-100.0,In
2020-04-10,2020-04-10,Transfer,Payment to*********-01L 04/10/2020 12:02 69554,SAFETY NET,debit,1,-100.0,Out
2020-04-10,2020-04-10,Transfer,Transfer from *********-09S 04/10/2020 16:10 73495,EMERSYN,credit,1,-10.0,In
2020-04-10,2020-04-10,Transfer,Transfer from *********-09S 04/10/2020 16:43 74437,SAFETY NET,credit,1,-10.0,In
2020-04-10,2020-04-10,Transfer,Transfer from *********-09S 04/10/2020 19:26 78474,EMERSYN,credit,1,-200.0,In
2020-04-10,2020-04-10,Transfer,Transfer from *********-09S 04/10/2020 19:26 78503,SAFETY NET,credit,1,-2700.0,In
2020-04-10,2020-04-10,Transfer,Transfer to *********-00S 04/10/2020 16:43 74437,CHECKING,debit,1,-10.0,Out
2020-04-10,2020-04-10,Transfer,Transfer to *********-00S 04/10/2020 19:26 78503,CHECKING,debit,1,-2700.0,Out
2020-04-10,2020-04-10,Transfer,Transfer to *********-03S 04/10/2020 16:10 73495,CHECKING,debit,1,-10.0,Out
2020-04-10,2020-04-10,Transfer,Transfer to *********-03S 04/10/2020 19:26 78474,CHECKING,debit,1,-200.0,Out
2020-04-15,2020-04-15,Transfer,Transfer from *********-00S 04/15/2020 17:39 178911,CHECKING,credit,1,-200.98,In
2020-04-15,2020-04-15,Transfer,Transfer to *********-09S 04/15/2020 17:39 178911,SAFETY NET,debit,1,-200.98,Out
2020-04-17,2020-04-17,Transfer,Transfer from *********-09S 04/17/2020 16:10 214630,EMERSYN,credit,1,-10.0,In
2020-04-17,2020-04-17,Transfer,Transfer to *********-03S 04/17/2020 16:10 214630,CHECKING,debit,1,-10.0,Out
2020-04-20,2020-04-20,Transfer,Transfer from *********-00S 04/20/2020 09:16 244256,CHECKING,credit,1,-200.0,In
2020-04-20,2020-04-20,Transfer,Transfer from *********-03S 04/20/2020 17:31 251963,CHECKING,credit,1,-142.0,In
2020-04-20,2020-04-20,Transfer,Transfer to *********-09S 04/20/2020 09:16 244256,SAFETY NET,debit,1,-200.0,Out
2020-04-20,2020-04-20,Transfer,Transfer to *********-09S 04/20/2020 17:31 251963,EMERSYN,debit,1,-142.0,Out
2020-04-22,2020-04-22,Transfer,Transfer from *********-03S 04/22/2020 16:33 283098,CHECKING,credit,1,-200.0,In
2020-04-22,2020-04-22,Transfer,Transfer to *********-09S 04/22/2020 16:33 283098,EMERSYN,debit,1,-200.0,Out
2020-04-23,2020-04-23,Transfer,DISCOVER DESC: E-PAYMENT,CHECKING,debit,1,-750.0,Out
2020-04-23,2020-04-23,Transfer,INTERNET PAYMENT - THANK YOU,Discover,credit,1,-750.0,In
2020-04-23,2020-04-23,Transfer,Transfer from *********-02S 04/23/2020 12:22 297783,CHECKING,credit,1,-750.0,In
2020-04-23,2020-04-23,Transfer,Transfer from *********-09S 04/23/2020 08:37 293339,CREDIT CARD,credit,1,-500.0,In
2020-04-23,2020-04-23,Transfer,Transfer from *********-09S 04/23/2020 08:37 293351,EMERSYN,credit,1,-100.0,In
2020-04-23,2020-04-23,Transfer,Transfer from *********-09S 04/23/2020 08:37 293360,SAFETY NET,credit,1,-400.0,In
2020-04-23,2020-04-23,Transfer,Transfer to *********-00S 04/23/2020 08:37 293360,CHECKING,debit,1,-400.0,Out
2020-04-23,2020-04-23,Transfer,Transfer to *********-02S 04/23/2020 08:37 293339,CHECKING,debit,1,-500.0,Out
2020-04-23,2020-04-23,Transfer,Transfer to *********-03S 04/23/2020 08:37 293351,CHECKING,debit,1,-100.0,Out
2020-04-23,2020-04-23,Transfer,Transfer to *********-09S 04/23/2020 12:22 297783,CREDIT CARD,debit,1,-750.0,Out
2020-04-24,2020-04-24,Transfer,Transfer from *********-09S 04/24/2020 16:10 318209,EMERSYN,credit,1,-10.0,In
2020-04-24,2020-04-24,Transfer,Transfer from *********-09S 04/24/2020 16:43 318977,SAFETY NET,credit,1,-10.0,In
2020-04-24,2020-04-24,Transfer,Transfer to *********-00S 04/24/2020 16:43 318977,CHECKING,debit,1,-10.0,Out
2020-04-24,2020-04-24,Transfer,Transfer to *********-03S 04/24/2020 16:10 318209,CHECKING,debit,1,-10.0,Out
2020-04-25,2020-04-25,Transfer,Transfer from *********-09S 04/25/2020 08:25 325770,CREDIT CARD,credit,1,-250.0,In
2020-04-25,2020-04-25,Transfer,Transfer to *********-02S 04/25/2020 08:25 325770,CHECKING,debit,1,-250.0,Out
2020-04-26,2020-04-26,Transfer,Transfer from *********-00S 04/26/2020 14:19 339966,CREDIT CARD,credit,1,-800.0,In
2020-04-26,2020-04-26,Transfer,Transfer from *********-00S 04/26/2020 17:31 342083,CHECKING,credit,1,-425.0,In
2020-04-26,2020-04-26,Transfer,Transfer to *********-02S 04/26/2020 14:19 339966,SAFETY NET,debit,1,-800.0,Out
2020-04-26,2020-04-26,Transfer,Transfer to *********-09S 04/26/2020 17:31 342083,SAFETY NET,debit,1,-425.0,Out
2020-05-01,2020-05-01,Transfer,Transfer from *********-09S 05/01/2020 16:10 455138,EMERSYN,credit,1,-10.0,In
2020-05-01,2020-05-01,Transfer,Transfer to *********-03S 05/01/2020 16:10 455138,CHECKING,debit,1,-10.0,Out
2020-05-02,2020-05-02,Transfer,Transfer from *********-00S 05/02/2020 15:23 476086,CHECKING,credit,1,-200.0,In
2020-05-02,2020-05-02,Transfer,Transfer to *********-09S 05/02/2020 15:23 476086,SAFETY NET,debit,1,-200.0,Out
2020-05-04,2020-05-04,Transfer,DISCOVER DESC: E-PAYMENT,CHECKING,debit,1,-950.0,Out
2020-05-04,2020-05-04,Transfer,INTERNET PAYMENT - THANK YOU,Discover,credit,1,-950.0,In
2020-05-04,2020-05-04,Transfer,Transfer from *********-02S 05/04/2020 11:16 500478,CHECKING,credit,1,-950.0,In
2020-05-04,2020-05-04,Transfer,Transfer to *********-09S 05/04/2020 11:16 500478,CREDIT CARD,debit,1,-950.0,Out
2020-05-07,2020-05-07,Transfer,Transfer from *********-09S 05/07/2020 07:38 555503,CREDIT CARD,credit,1,-500.0,In
2020-05-07,2020-05-07,Transfer,Transfer from *********-09S 05/07/2020 07:38 555521,SAFETY NET,credit,1,-600.0,In
2020-05-07,2020-05-07,Transfer,Transfer to *********-00S 05/07/2020 07:38 555521,CHECKING,debit,1,-600.0,Out
2020-05-07,2020-05-07,Transfer,Transfer to *********-02S 05/07/2020 07:38 555503,CHECKING,debit,1,-500.0,Out
2020-05-08,2020-05-08,Transfer,Transfer from *********-09S 05/08/2020 09:01 576537,SAFETY NET,credit,1,-200.0,In
2020-05-08,2020-05-08,Transfer,Transfer from *********-09S 05/08/2020 09:12 576766,MORTGAGE,credit,1,-150.0,In
2020-05-08,2020-05-08,Transfer,Transfer from *********-09S 05/08/2020 16:10 584208,EMERSYN,credit,1,-10.0,In
2020-05-08,2020-05-08,Transfer,Transfer from *********-09S 05/08/2020 16:43 585063,SAFETY NET,credit,1,-10.0,In
2020-05-08,2020-05-08,Transfer,Transfer to *********-00S 05/08/2020 09:01 576537,CHECKING,debit,1,-200.0,Out
2020-05-08,2020-05-08,Transfer,Transfer to *********-00S 05/08/2020 16:43 585063,CHECKING,debit,1,-10.0,Out
2020-05-08,2020-05-08,Transfer,Transfer to *********-03S 05/08/2020 16:10 584208,CHECKING,debit,1,-10.0,Out
2020-05-08,2020-05-08,Transfer,Transfer to *********-04S 05/08/2020 09:12 576766,CHECKING,debit,1,-150.0,Out
2020-05-09,2020-05-09,Transfer,Transfer from *********-00S 05/09/2020 13:59 598704,CHECKING,credit,1,-102.29,In
2020-05-09,2020-05-09,Transfer,Transfer to *********-09S 05/09/2020 13:59 598704,SAFETY NET,debit,1,-102.29,Out
2020-05-11,2020-05-11,Transfer,DISCOVER DESC: E-PAYMENT,CHECKING,debit,1,-572.93,Out
2020-05-11,2020-05-11,Transfer,INTERNET PAYMENT - THANK YOU,Discover,credit,1,-572.93,In
2020-05-11,2020-05-11,Transfer,Transfer from *********-02S 05/11/2020 17:34 627822,CHECKING,credit,1,-600.08,In
2020-05-11,2020-05-11,Transfer,Transfer to *********-09S 05/11/2020 17:34 627822,CREDIT CARD,debit,1,-600.08,Out
2020-05-12,2020-05-12,Transfer,Transfer from *********-00S 05/12/2020 15:32 641832,CHECKING,credit,1,-100.0,In
2020-05-12,2020-05-12,Transfer,Transfer to *********-09S 05/12/2020 15:32 641832,SAFETY NET,debit,1,-100.0,Out
2020-05-15,2020-05-15,Transfer,Transfer from *********-09S 05/15/2020 16:10 708985,EMERSYN,credit,1,-10.0,In
2020-05-15,2020-05-15,Transfer,Transfer to *********-03S 05/15/2020 16:10 708985,CHECKING,debit,1,-10.0,Out
2020-05-16,2020-05-16,Transfer,Transfer from *********-00S 05/16/2020 08:42 719891,CHECKING,credit,1,-150.0,In
2020-05-16,2020-05-16,Transfer,Transfer to *********-09S 05/16/2020 08:42 719891,SAFETY NET,debit,1,-150.0,Out
2020-05-17,2020-05-17,Transfer,Transfer from *********-08S 05/17/2020 10:58 733539,CHECKING,credit,1,-16.67,In
2020-05-17,2020-05-17,Transfer,Transfer to *********-09S 05/17/2020 10:58 733539,HOLIDAY CLUB SAVINGS,debit,1,-16.67,Out
2020-05-19,2020-05-19,Transfer,Transfer to Share Draft Transfer from *********-00S,CHECKING,credit,1,-100.0,In
2020-05-19,2020-05-19,Transfer,Transfer to Share Draft Transfer to *********-09S,SAFETY NET,debit,1,-100.0,Out
2020-05-20,2020-05-20,Transfer,Transfer from *********-00S 110 GRILL ROCHESTER ROCHESTER NHUS,CHECKING,credit,1,-100.0,In
2020-05-20,2020-05-20,Transfer,Transfer to *********-09S 110 GRILL ROCHESTER ROCHESTER NHUS,SAFETY NET,debit,1,-100.0,Out
2020-05-21,2020-05-21,Transfer,DISCOVER DESC: E-PAYMENT,CHECKING,debit,1,-1000.0,Out
2020-05-21,2020-05-21,Transfer,INTERNET PAYMENT - THANK YOU,Discover,credit,1,-1000.0,In
2020-05-21,2020-05-21,Transfer,Transfer from *********-09S 05/21/2020 09:13 798717,SAFETY NET,credit,1,-350.0,In
